discomfort,ev_lmt_bef,ev_lmt_aft,ev_lmt_fnl,ev_deviation,ev_deviation_per,,ev_mean,ev_median,ev_mode,ev_std,ev_.25,ev_.5,ev_.75,ev_fnl,ev_dev,ls_mean,ls_median,ls_mode,ls_std,ls_.25,ls_.5,ls_.75,ls_fnl,ls_dev,omega_mean,omega_median,omega_mode,omega_std,omega_.25,omega_.5,omega_.75,omega_fnl,omega_dev,pos_mean,pos_median,pos_mode,pos_std,pos_.25,pos_.5,pos_.75,pos_fnl,pos_dev,lb_mean,lb_median,lb_mode,lb_std,lb_.25,lb_.5,lb_.75,lb_fnl,lb_dev,edir_mean,edir_median,edir_mode,edir_std,edir_.25,edir_.5,edir_.75,edir_fnl,edir_dev,eindir_mean,eindir_median,eindir_mode,eindir_std,eindir_.25,eindir_.5,eindir_.75,eindir_fnl,eindir_dev,log_gc_mean,log_gc_median,log_gc_mode,log_gc_std,log_gc_.25,log_gc_.5,log_gc_.75,log_gc_fnl,log_gc_dev,dgp_mean,dgp_median,dgp_mode,dgp_std,dgp_.25,dgp_.5,dgp_.75,dgp_fnl,dgp_dev,cgi_mean,cgi_median,cgi_mode,cgi_std,cgi_.25,cgi_.5,cgi_.75,cgi_fnl,cgi_dev,dgi_mean,dgi_median,dgi_mode,dgi_std,dgi_.25,dgi_.5,dgi_.75,dgi_fnl,dgi_dev,dgi_mod_mean,dgi_mod_median,dgi_mod_mode,dgi_mod_std,dgi_mod_.25,dgi_mod_.5,dgi_mod_.75,dgi_mod_fnl,dgi_mod_dev,av_lum_mean,av_lum_median,av_lum_mode,av_lum_std,av_lum_.25,av_lum_.5,av_lum_.75,av_lum_fnl,av_lum_dev,med_lum_mean,med_lum_median,med_lum_mode,med_lum_std,med_lum_.25,med_lum_.5,med_lum_.75,med_lum_fnl,med_lum_dev,ugr_mean,ugr_median,ugr_mode,ugr_std,ugr_.25,ugr_.5,ugr_.75,ugr_fnl,ugr_dev,ugp_mean,ugp_median,ugp_mode,ugp_std,ugp_.25,ugp_.5,ugp_.75,ugp_fnl,ugp_dev,ugr_exp_mean,ugr_exp_median,ugr_exp_mode,ugr_exp_std,ugr_exp_.25,ugr_exp_.5,ugr_exp_.75,ugr_exp_fnl,ugr_exp_dev,av_lum_cie_mean,av_lum_cie_median,av_lum_cie_mode,av_lum_cie_std,av_lum_cie_.25,av_lum_cie_.5,av_lum_cie_.75,av_lum_cie_fnl,av_lum_cie_dev
No,1000,990,995,-10,0.01,,798.8903077,910.401137,348.773357,332.0832772,400.770471,910.401137,1106.895795,1097.166655,1.013740481,6959.580039,7904.010671,3131.220547,2907.526907,3414.466137,7904.010671,9652.546732,9706.717841,0.985776266,0.11997831,0.129797502,0.024606569,0.026064645,0.121396737,0.129797502,0.132881261,0.133206201,0.920251639,4.208623429,4.196832,4.196832,0.067361124,4.17323,4.196832,4.220685,4.1733545,0.086639731,72.20827821,81.179624,40.078411,18.78525116,49.5340345,81.179624,87.872219,81.6616585,0.745136089,572.0413079,665.106478,53.829937,288.5990366,266.7096595,665.106478,831.137035,840.618985,1.441485628,226.8489963,255.0333104,125.9100416,59.01560703,155.6157589,255.0333104,276.0587177,256.5476664,0.745136089,0.340829808,0.381228358,0.104942157,0.072150813,0.313137327,0.381228358,0.387818003,0.395805083,0.85871311,0.238183037,0.247452361,0.190106686,0.025094018,0.21219527,0.247452361,0.260579084,0.260738589,0.309687439,25.29124795,27.0371704,15.95313532,3.66431133,22.18721669,27.0371704,28.27030911,28.37385107,0.498739229,16.52228554,17.70748764,9.218908631,2.474273201,14.90926182,17.70748764,18.37368446,18.47487578,0.566635756,16.02484167,17.02722782,10.78783589,2.035028441,14.30006695,17.02722782,17.66878829,17.71088434,0.439137869,206.8911196,236.670873,89.646217,86.48249681,103.1096835,236.670873,286.810132,286.817471,1.017546502,38.40193241,47.774615,16.650146,16.67803248,18.2733405,47.774615,53.4548925,54.0492435,1.069417616,23.67769617,25.58371102,12.93279979,3.747007672,21.26636005,25.58371102,26.50805526,26.74818441,0.58980923,0.58056014,0.615958068,0.375698591,0.06890573,0.539475594,0.615958068,0.631261627,0.63516581,0.451115687,17.00001946,18.78953968,6.074893125,3.754783181,14.65644792,18.78953968,19.80324687,20.01241701,0.83052621,254.2946829,289.7896823,111.0180076,105.7053902,127.569203,289.7896823,352.3358744,349.2389931,1.013740481
Yes,570,640,605,70,0.122807018,,646.0777412,681.418113,210.135771,120.5661695,674.527824,681.418113,685.711323,667.6434375,0.766478647,9652.729646,10169.93533,3265.733217,1756.615475,10113.33637,10169.93533,10218.98583,10142.52586,0.740906173,0.06090084,0.062742172,0.019617591,0.007834822,0.062549096,0.062742172,0.063025074,0.062363306,0.726752018,2.983966361,2.955597,2.955597,0.101487145,2.955597,2.955597,2.955597,2.955597,0.190498796,56.02044131,57.949273,29.996171,5.617656801,57.44302,57.949273,58.232836,54.491812,0.519541552,470.0928188,499.492876,49.069474,106.3844252,496.202349,499.492876,504.399994,496.452357,1.00138621,175.9934069,182.0530103,94.23575045,17.64838934,180.4625696,182.0530103,182.9438498,171.1910763,0.519541552,0.655937688,0.674101528,0.256897536,0.07708354,0.672728103,0.674101528,0.674884204,0.684744714,0.667768742,0.258139843,0.261995105,0.195918164,0.013716586,0.261580792,0.261995105,0.262391004,0.262050235,0.260966712,28.49945999,29.11269917,18.15200059,2.224548299,29.06134223,29.11269917,29.17367968,29.1357433,0.390226185,19.58987016,20.02546057,11.54184902,1.644378137,19.99293075,20.02546057,20.07866788,20.07120866,0.439259343,18.98042027,19.36410223,12.43609213,1.383469303,19.33551998,19.36410223,19.38823438,19.36938528,0.36938746,142.8926269,150.602565,46.931801,26.57762479,149.185892,150.602565,151.650182,147.8136545,0.762968289,25.42046826,26.846843,7.544528,5.069313672,26.673839,26.846843,27.358883,25.794214,0.801299205,27.41280854,28.04236169,15.50318387,2.470628194,27.98744928,28.04236169,28.11965797,28.22580922,0.472358715,0.644564378,0.655763596,0.427468514,0.044217081,0.654906394,0.655763596,0.656967716,0.658608801,0.36403019,18.85063432,19.49180993,6.717470695,2.504176831,19.42637599,19.49180993,19.5982177,19.61167162,0.693631097,205.6529323,216.902122,66.88829335,38.37740369,214.7088749,216.902122,218.2686932,212.5175066,0.766478647
No,450,490,470,40,0.088888889,,522.1420157,522.1896895,488.153606,14.43916993,513.144402,522.1896895,532.7136405,506.719478,0.117299674,5196.910214,5186.907191,4969.137086,115.4985436,5103.148975,5186.907191,5279.307364,5180.857904,0.088089091,0.108910764,0.108883571,0.107027074,0.001160565,0.107914344,0.108883571,0.109877831,0.109028845,0.035480778,4.389838412,4.406924,4.406924,0.027167035,4.380926,4.406924,4.406924,4.342738,0.023320676,52.59327619,53.22185,47.028154,1.888484619,52.9407925,53.22185,53.51584675,47.037921,0.135391185,356.9153631,355.3226155,338.309439,11.60969688,346.7265155,355.3226155,365.6014075,358.945488,0.116438826,165.2266501,167.201373,147.7433031,5.932849405,166.3184048,167.201373,168.124991,147.7739871,0.135391185,0.354767962,0.351337638,0.349088574,0.006384632,0.350475108,0.351337638,0.35702818,0.372432696,0.07477244,0.223217435,0.22291671,0.221614172,0.000973169,0.222608262,0.22291671,0.224060163,0.223933755,0.016582824,24.00624024,23.96041401,23.74195799,0.158932969,23.91131876,23.96041401,24.14583917,24.17207779,0.027508369,15.891321,15.85063319,15.70131155,0.119029793,15.81131824,15.85063319,15.99877795,16.09491352,0.032857379,15.31308746,15.28734844,15.16068966,0.092242233,15.25098692,15.28734844,15.39405902,15.41778853,0.023210795,138.0813849,138.1786585,128.837971,3.892401518,135.7612133,138.1786585,140.7587558,134.346551,0.119996378,25.15617157,25.0029985,23.19397,0.829607455,24.76725,25.0029985,25.5647405,24.3582875,0.145380985,22.88596963,22.81417264,22.57008991,0.207992856,22.7506232,22.81417264,23.05098431,23.32442987,0.04533066,0.569073062,0.567791561,0.563389433,0.003728925,0.566647749,0.567791561,0.572039237,0.576898337,0.032580355,15.74112517,15.68114662,15.41387138,0.200675347,15.61356081,15.68114662,15.90041104,16.0872081,0.059825835,166.2029656,166.2181406,155.3841188,4.596130536,163.3389362,166.2181406,169.5680183,161.2938194,0.117299674
Yes,770,790,780,20,0.025974026,,817.4943473,817.546995,792.912095,10.28244297,810.6375985,817.546995,825.295469,814.768092,0.052267938,8062.024272,8091.325037,7671.040706,141.4845308,7978.107595,8091.325037,8148.849983,7959.745882,0.074078203,0.123612624,0.123536757,0.121986327,0.000483736,0.123356308,0.123536757,0.124027665,0.124391396,0.021065778,4.809392075,4.841816,4.841816,0.114896738,4.841816,4.841816,4.841816,4.6185325,0.096246468,70.80091679,71.155635,66.231931,1.35320463,70.5054735,71.155635,71.612045,66.483023,0.087758327,595.0667042,595.061164,573.843974,8.918416549,589.960378,595.061164,603.2795935,605.905513,0.059224663,222.4276401,223.5420202,208.0737479,4.251217726,221.4994776,223.5420202,224.9758745,208.8625766,0.087758327,0.350934471,0.34882068,0.345643929,0.005861771,0.348404734,0.34882068,0.351039718,0.367631311,0.08382785,0.240202703,0.240107108,0.238274053,0.000855273,0.239660918,0.240107108,0.240821813,0.241575441,0.017113504,26.159399,26.1432035,25.92316559,0.118341168,26.09432954,26.1432035,26.21433813,26.42118072,0.023672549,16.82095353,16.78390668,16.6479561,0.141920125,16.75524207,16.78390668,16.80658224,17.13970474,0.042082143,16.18859867,16.15574374,16.02785744,0.123767556,16.12560651,16.15574374,16.17777226,16.4366377,0.037280569,227.084558,227.299043,217.298092,3.821881787,224.417798,227.299043,229.1284705,223.1521645,0.071817072,43.09560555,43.09684,40.409341,0.93105696,42.5654885,43.09684,43.5857495,41.557479,0.105601115,24.71096542,24.67392352,24.48904214,0.146700639,24.63924427,24.67392352,24.74185404,25.14506781,0.031984424,0.601140799,0.600509247,0.597324055,0.002508386,0.599912943,0.600509247,0.601675731,0.608555332,0.022471979,17.59883269,17.54877268,17.3493554,0.185305903,17.51433539,17.54877268,17.61212607,18.06769389,0.054644275,260.2165326,260.2332909,252.3917587,3.27300325,258.0339617,260.2332909,262.6997068,259.3487386,0.052267938
Yes,300,300,300,0,0,,344.3411611,343.895268,321.613586,7.180700277,340.2313745,343.895268,350.6282595,327.155928,0.102772535,6225.859748,6200.076516,6102.178808,84.34446645,6154.323092,6200.076516,6310.166877,6222.61643,0.043072808,0.050000435,0.049976213,0.049175012,0.000472332,0.049575496,0.049976213,0.050406988,0.04979418,0.030599506,3.315775286,3.3171,3.3171,0.015381967,3.3171,3.3171,3.3171,3.3577135,0.034473687,36.80004233,37.085811,31.815231,1.287967621,36.942547,37.085811,37.301392,32.0401205,0.184083348,228.7304166,227.882487,221.663089,4.973661125,224.209916,227.882487,234.3775185,226.4989185,0.068274894,115.6107426,116.5085114,99.95049598,4.046269616,116.0584343,116.5085114,117.1857791,100.6570072,0.184083348,0.620961147,0.618756311,0.614988083,0.007178225,0.617997637,0.618756311,0.620561838,0.642741947,0.056583455,0.237217059,0.236965577,0.23633761,0.000576193,0.236782832,0.236965577,0.237623749,0.238207764,0.009871828,25.39068972,25.36078189,25.25224767,0.088957167,25.31433774,25.36078189,25.4741787,25.45284721,0.013556075,17.48456671,17.4588093,17.37606152,0.064417882,17.43499546,17.4588093,17.53874716,17.54494696,0.015334544,16.95577591,16.94094988,16.86122611,0.049872317,16.92133407,16.94094988,17.00412955,16.92499318,0.01173021,81.04548378,81.011773,75.531568,1.732249659,79.990029,81.011773,82.58003,77.34249,0.103792113,14.95126881,14.969432,12.998645,0.468199326,14.6899955,14.969432,15.2317275,13.523273,0.176476929,24.62789757,24.56751342,24.46021628,0.147380161,24.51751391,24.56751342,24.71897177,25.00215672,0.02258983,0.599712933,0.598677846,0.596826061,0.002530345,0.597815568,0.598677846,0.601283001,0.606126282,0.015916905,15.40905532,15.37232855,15.23614185,0.125658351,15.3033744,15.37232855,15.52224717,15.60765963,0.030843614,109.6071958,109.4652636,102.372784,2.285687888,108.2990101,109.4652636,111.6084414,104.1369662,0.102772535
Yes,490,520,505,30,0.06122449,,521.1227069,540.974145,223.808589,70.60977696,534.1875105,540.974145,553.4303435,551.900724,0.699908743,8771.2441,9149.453012,3772.388603,1238.121325,9079.85097,9149.453012,9285.632344,9117.649798,0.645757709,0.057976396,0.058140907,0.050611321,0.001526024,0.057642672,0.058140907,0.058822069,0.058517469,0.160381698,3.403942953,3.410146,3.410146,0.050126967,3.410146,3.410146,3.410146,3.2230765,0.120112177,47.89110455,49.6025755,27.273808,4.87316784,49.041621,49.6025755,49.8915705,48.178037,0.517749324,370.6683625,385.479289,138.125394,57.69483387,379.665742,385.479289,397.0557855,400.544956,0.773847282,150.4543422,155.8310868,85.68319485,15.30950829,154.0687963,155.8310868,156.7389914,151.3557671,0.517749324,0.621729731,0.626502696,0.499730995,0.027765864,0.625727188,0.626502696,0.628694118,0.655261669,0.327496347,0.247664692,0.249372477,0.222986235,0.006360432,0.248966284,0.249372477,0.250271979,0.252549594,0.132274216,27.22044809,27.49737099,22.78257761,1.04152567,27.44586896,27.49737099,27.64098275,27.90109105,0.203182208,18.51031457,18.68703884,15.74090826,0.658347018,18.63733195,18.68703884,18.76336233,19.10777563,0.204270054,17.9149022,18.07313654,15.25354128,0.613443773,18.03999844,18.07313654,18.15713979,18.45748031,0.20231395,123.275319,127.986937,53.389236,16.34837418,126.4622573,127.986937,130.8100368,126.889482,0.658325638,23.03729016,23.916201,9.162378,3.030912511,23.487894,23.916201,24.33155,22.733399,0.706232108,26.34908844,26.62718136,22.02341729,1.076693153,26.532964,26.62718136,26.7598275,27.10915504,0.234441862,0.628396829,0.633204563,0.553443561,0.018380793,0.631668447,0.633204563,0.63535999,0.640978974,0.166748461,17.38418656,17.66046306,13.04878084,1.024457148,17.53453434,17.66046306,17.79194363,18.19660683,0.326927132,165.8785095,172.1974185,71.24048649,22.47579007,170.0371657,172.1974185,176.1623497,175.6754566,0.699908743
No,580,540,560,-40,0.068965517,,585.390737,606.489193,312.803209,68.50976923,594.9466,606.489193,615.342872,593.514651,0.565871062,8885.137569,9205.242633,4512.708515,1056.995931,9033.484795,9205.242633,9332.425,9281.64064,0.584442096,0.060519955,0.06089899,0.060824068,0.001288112,0.060805613,0.06089899,0.06103122,0.060999929,0.095760115,2.982266246,2.979443,2.979443,0.007991743,2.979443,2.979443,2.979443,2.979443,0.008712837,52.47933864,53.873813,35.803305,4.338603512,52.2646,53.873813,54.935657,48.2342935,0.391881139,420.5226148,437.322668,195.82495,56.11070006,428.681719,437.322668,444.134268,441.982148,0.644782441,164.8687047,169.2495751,112.4794,13.63012492,164.1940834,169.2495751,172.5854565,151.5325021,0.391881139,0.661100517,0.664786056,0.57006972,0.019844911,0.663666811,0.664786056,0.665698086,0.686155848,0.184630783,0.255051464,0.256750525,0.230693949,0.005670949,0.255971841,0.256750525,0.257269845,0.257828417,0.111770233,28.18836049,28.4443462,24.39494007,0.855050326,28.34334039,28.4443462,28.51100991,28.59762883,0.155627282,19.47378764,19.62808347,17.10708514,0.524437594,19.57549489,19.62808347,19.66690171,19.77579578,0.142304382,18.84005634,18.98852157,16.64017636,0.490172814,18.93244712,18.98852157,19.02614268,19.05252085,0.133440115,130.7364272,135.325516,71.032112,15.07571217,132.790697,135.325516,137.289425,132.948223,0.555961055,24.92089871,25.787844,14.106299,2.764584036,25.15988,25.787844,26.289026,24.6988095,0.544284183,27.21289232,27.4398346,23.41650761,0.841955257,27.37480145,27.4398346,27.4927606,27.89236177,0.170539454,0.642493577,0.646277406,0.578550012,0.013971034,0.645242965,0.646277406,0.647117753,0.653411901,0.120542464,18.60403523,18.83448545,14.9824599,0.818472707,18.76265906,18.83448545,18.89515909,19.17800343,0.234543185,186.3356589,193.051506,99.56835385,21.80733685,189.3773845,193.051506,195.8697196,188.921581,0.565871062
No,370,350,360,-20,0.054054054,,394.4388655,398.217967,366.175148,7.752090219,387.735123,398.217967,400.151516,373.029058,0.09489254,6411.430878,6445.138732,6221.047745,95.67676121,6335.731666,6445.138732,6475.028601,6364.167927,0.049168788,0.052800872,0.052804309,0.052742832,3.93E-05,0.052771756,0.052804309,0.052830306,0.052767722,0.003832658,2.952763,2.952763,2.952763,2.68E-15,2.952763,2.952763,2.952763,2.952763,0,41.44082923,42.233034,34.72025,1.7410748,40.854416,42.233034,42.454816,35.282071,0.197851446,264.2486592,265.836113,256.15026,4.091388923,260.85121,265.836113,267.076146,262.187162,0.051786435,130.1902047,132.6789894,109.0768823,5.469747801,128.3479332,132.6789894,133.3757381,110.8418951,0.197851446,0.651373882,0.648731528,0.642629848,0.008620563,0.648226756,0.648731528,0.649468079,0.681586493,0.064739101,0.242949684,0.242982585,0.241963606,0.000649973,0.242559922,0.242982585,0.243093871,0.244466446,0.0136381,26.28312297,26.30174351,26.12456675,0.087747942,26.21991764,26.30174351,26.32097941,26.4134658,0.016201322,18.36226146,18.36443887,18.26435334,0.066440673,18.32352802,18.36443887,18.37552944,18.52219219,0.018506964,17.81586852,17.83066434,17.72278678,0.048135489,17.78190375,17.83066434,17.84137619,17.8587201,0.012166312,88.47499709,89.30494,82.415187,1.719016793,86.868182,89.30494,89.741958,83.940276,0.093006525,16.94963055,17.043676,15.373692,0.428258339,16.697439,17.043676,17.236694,15.9733595,0.136647108,25.4153189,25.38769131,25.2524677,0.160638152,25.33730421,25.38769131,25.41044667,25.91745309,0.031257875,0.61312133,0.612661515,0.610377084,0.002690477,0.61181127,0.612661515,0.613045111,0.621528348,0.021691778,16.56651118,16.55681029,16.42053593,0.118401605,16.50385596,16.55681029,16.57995258,16.90077052,0.03638261,125.5537904,126.7567158,116.5571697,2.467566955,123.4199229,126.7567158,127.3721835,118.738837,0.09489254
No,640,590,615,-50,0.078125,,650.138875,665.146971,349.729686,59.64452548,652.8955345,665.146971,674.1732625,646.5923485,0.515538272,6076.665418,6226.364036,3177.989077,578.8740177,6127.35091,6226.364036,6295.350044,6216.840141,0.52809809,0.117880501,0.118232853,0.117872228,0.001455846,0.117932026,0.118232853,0.118423529,0.118120849,0.086883423,4.178042896,4.178799,4.178799,0.004820651,4.178799,4.178799,4.178799,4.178799,0.008939114,60.23664782,61.741076,40.957273,4.336609182,60.2458135,61.741076,62.465327,55.586033,0.368115538,460.8998621,472.955379,221.058615,47.16452113,464.4700095,472.955379,479.0598715,471.9636735,0.576067979,189.2390103,193.9653108,128.671068,13.62385955,189.2678051,193.9653108,196.2406124,174.6286729,0.368115538,0.374241837,0.375296342,0.317867252,0.010606126,0.37475381,0.375296342,0.37608633,0.389243695,0.194889296,0.232518553,0.23360786,0.210187725,0.004338089,0.23290516,0.23360786,0.234125145,0.233687542,0.105718888,25.32043282,25.47481265,21.72887245,0.667746163,25.39660796,25.47481265,25.54461885,25.57032207,0.157102904,16.80259548,16.90020477,14.61671565,0.399974231,16.84767562,16.90020477,16.93040505,17.01161717,0.146973893,16.1653086,16.25419585,14.11627265,0.375891447,16.20984511,16.25419585,16.29118416,16.29182797,0.139196502,170.326722,174.827517,91.618996,15.61667445,171.090043,174.827517,176.3860825,171.021929,0.514382869,33.00524731,33.80327,17.641813,3.074680689,33.1786015,33.80327,34.166952,33.485444,0.521082688,24.08737367,24.21564612,20.68335975,0.629357471,24.14263533,24.21564612,24.28060391,24.56155971,0.165862277,0.590270487,0.59258607,0.528582912,0.011329874,0.591315208,0.59258607,0.593714788,0.59857301,0.121987775,17.16335464,17.30087526,13.85528148,0.599177155,17.22078166,17.30087526,17.35098169,17.53718418,0.221393374,206.9456313,211.7228566,111.3224165,18.98544212,207.8231033,211.7228566,214.5960145,205.8167369,0.515538272
Yes,860,850,855,-10,0.011627907,,942.6906577,943.536558,900.604854,17.12463229,927.100663,943.536558,957.369835,906.0967985,0.071047193,8316.624525,8306.886888,8054.284834,126.6353516,8196.622228,8306.886888,8424.266043,8131.401368,0.056590239,0.131224526,0.131258602,0.130423176,0.000427028,0.130817265,0.131258602,0.131592261,0.130508869,0.010718262,4.191727082,4.192432,4.192432,0.011538185,4.192432,4.192432,4.192432,4.180459,0.020458154,77.41350634,77.820902,66.6185,2.105017263,76.554122,77.820902,78.754147,71.282341,0.166645546,699.4889512,698.750068,672.996771,12.91741222,686.619003,698.750068,710.236505,682.156716,0.065697204,243.2017028,244.481574,209.2881902,6.613106768,240.5018673,244.481574,247.4134497,223.9400788,0.166645546,0.383119901,0.382505978,0.376803942,0.003406797,0.381914388,0.382505978,0.382886011,0.390550508,0.060544568,0.250506349,0.250462762,0.248285866,0.001006126,0.249540314,0.250462762,0.251363552,0.249040419,0.01461781,27.35806383,27.35254281,27.11223073,0.101406102,27.28582948,27.35254281,27.43330707,27.28834144,0.017165908,17.90057902,17.89008707,17.73954648,0.063150704,17.85772462,17.89008707,17.93480622,17.91896508,0.020543129,17.20437978,17.20226354,17.04948951,0.054147746,17.1662778,17.20226354,17.24194043,17.17097801,0.017103179,247.9425448,248.124779,235.823506,4.472182621,244.011017,248.124779,251.564568,238.038389,0.075553835,48.89323175,48.942368,42.005751,1.176649891,48.32614,48.942368,49.609387,45.1657135,0.173185259,25.77851507,25.79115015,25.55899002,0.117036057,25.71075011,25.79115015,25.81924641,25.91501521,0.026058694,0.619213404,0.619427286,0.615543302,0.001946682,0.618085047,0.619427286,0.619895629,0.621465937,0.018037938,19.05300339,19.04746983,18.82885352,0.108695955,18.98062048,19.04746983,19.10297426,19.13046218,0.030911606,300.067756,300.3370144,286.6714286,5.450939756,295.1053065,300.3370144,304.7402832,288.4195688,0.071047193
Yes,690,780,735,90,0.130434783,,803.9463698,802.681037,730.158304,34.85033351,776.5669305,802.681037,833.3052775,786.5203865,0.161230576,7446.085531,7450.560642,7026.089082,248.6573737,7231.943608,7450.560642,7655.45909,7451.824393,0.114351443,0.121034173,0.12134823,0.117280753,0.001789452,0.119688188,0.12134823,0.122562377,0.120672826,0.052531751,4.222177053,4.230546,4.230546,0.015309681,4.206392,4.230546,4.230546,4.206392,0.011501649,69.85105854,70.275752,61.619477,2.358149816,69.122584,70.275752,71.354306,64.146051,0.161873567,584.5027942,585.917079,535.259467,29.13514058,560.2693125,585.917079,609.2009355,584.999621,0.166986971,219.4435723,220.7777862,193.5832963,7.408346139,217.1550021,220.7777862,224.1661635,201.5207626,0.161873567,0.378491928,0.37994245,0.37156044,0.003735602,0.375380746,0.37994245,0.380559342,0.390615425,0.054659538,0.241937211,0.241925561,0.238166859,0.002188489,0.240130397,0.241925561,0.243842431,0.242027243,0.030100126,26.45988555,26.46054857,26.03193181,0.249408481,26.24129976,26.46054857,26.67796862,26.55365774,0.034397356,17.39794206,17.39418967,17.12190084,0.150121375,17.27882206,17.39418967,17.53010897,17.5166669,0.035121785,16.73390139,16.72726442,16.49520072,0.135114552,16.61933881,16.72726442,16.85558483,16.78458332,0.028942417,208.2861694,208.016805,190.189496,8.842114104,201.176812,208.016805,215.574628,204.2912095,0.156035363,38.84584925,39.134762,33.251468,1.952551912,37.4251005,39.134762,40.2617785,37.1312885,0.23054162,25.03354826,25.03754564,24.59854095,0.23429219,24.85824612,25.03754564,25.22495651,25.34273646,0.043748032,0.606648641,0.606729032,0.599212377,0.003988944,0.603669557,0.606729032,0.609911287,0.611874695,0.030640137,18.13788249,18.14656772,17.66839692,0.259292035,17.92942757,18.14656772,18.35890035,18.36665448,0.06039181,255.9040775,255.5013095,232.4166066,11.09320569,247.1889313,255.5013095,265.249308,250.3572147,0.161230576
Yes,450,500,475,50,0.111111111,,526.635525,526.585981,506.799649,11.08697609,518.006867,526.585981,535.349476,517.0926815,0.074534463,8540.557113,8557.409978,8267.102399,150.6158712,8411.145782,8557.409978,8665.043255,8532.990926,0.062264914,0.055442358,0.055474106,0.054682721,0.000431833,0.055100983,0.055474106,0.055768673,0.055411234,0.026280019,2.994618479,2.993255,2.993255,0.010985515,2.993255,2.993255,3.006111,2.9863955,0.013167287,49.44323877,49.616136,44.424518,1.020619436,49.173991,49.616136,50.0054025,46.526846,0.130299656,371.3050071,371.892987,354.02659,9.682677153,363.1711155,371.892987,379.1019955,370.924281,0.091017846,155.3305157,155.8736884,139.5637394,3.206370523,154.4846489,155.8736884,157.0966051,146.1683976,0.130299656,0.669544763,0.668690336,0.664475196,0.005590705,0.664874524,0.668690336,0.670600694,0.682183011,0.052886754,0.252377715,0.252416073,0.250748475,0.000998936,0.251438806,0.252416073,0.25304801,0.252977741,0.017666109,27.79823214,27.80424372,27.5619344,0.140841106,27.66866296,27.80424372,27.89435328,27.86833239,0.022044422,19.23435511,19.23496145,19.07956821,0.097861028,19.14286671,19.23496145,19.30135949,19.31338123,0.024312021,18.63204026,18.63842063,18.49249871,0.085078091,18.55083198,18.63842063,18.68462991,18.66861206,0.018904355,116.2756056,116.212927,111.947544,2.436429257,114.351293,116.212927,118.2167135,114.387405,0.074635475,20.81075855,20.745399,19.893708,0.487665156,20.42798,20.745399,21.189096,20.1860855,0.090794768,26.86334438,26.84869405,26.6207187,0.166066272,26.71984076,26.84869405,26.96818557,27.0859636,0.034637898,0.637029813,0.63679941,0.633099334,0.002679009,0.63471115,0.63679941,0.638728836,0.640571765,0.023460224,18.02259147,18.01441925,17.75986356,0.166908805,17.87581043,18.01441925,18.14515362,18.18598048,0.047286975,167.633294,167.6175237,161.3193386,3.529094098,164.8867069,167.6175237,170.4070308,164.5957126,0.074534463
